id,joint_position,m6
1228,[-2.6899767  1.3943828  1.7880028  0.6159441  0.5867534  0.1998317 -0.5548524],[-0.528914  0.29149   0.132246]
1229,[-2.6878092  1.3993762  1.7956058  0.6180574  0.5908856  0.2002189 -0.5548194],[-0.527485  0.291913  0.131641]
1230,[-2.6811807  1.4180377  1.8251698  0.6241708  0.6055784  0.200332  -0.5548894],[-0.520153  0.293535  0.129199]
1231,[-2.6789362  1.4227584  1.8322068  0.6247256  0.6095943  0.2004744 -0.5548425],[-0.518609  0.293947  0.128537]
1232,[-2.6719289  1.4393237  1.8592852  0.6246438  0.6306047  0.2003549 -0.5549031],[-0.511517  0.296723  0.124566]
1233,[-2.6625953  1.4568885  1.8902241  0.6250112  0.6544185  0.1994516 -0.5547583],[-0.503681  0.299719  0.119329]
1234,[-2.6520021  1.4741195  1.9202495  0.6270227  0.6788754  0.1991523 -0.5548479],[-0.496111  0.301891  0.114145]
1235,[-2.6496844  1.4778846  1.9265165  0.627884   0.6849747  0.1989298 -0.55492  ],[-0.494905  0.302338  0.113361]
1236,[-2.6448286  1.4857505  1.9401693  0.6301349  0.697638   0.1983082 -0.5548156],[-0.491251  0.303609  0.111217]
1237,[-2.6399114  1.4932159  1.9519647  0.6313115  0.708744   0.1976557 -0.5547926],[-0.488664  0.304263  0.109916]
1238,[-2.6262271  1.5118125  1.9798702  0.631638   0.7317104  0.1973989 -0.5549127],[-0.48058   0.305195  0.106187]
1239,[-2.6234531  1.5156844  1.9854354  0.6316767  0.7366219  0.1974449 -0.5548329],[-0.479273  0.305288  0.105671]
1240,[-2.6178398  1.5235618  1.9963715  0.6320716  0.7473445  0.1973447 -0.5547603],[-0.475501  0.305785  0.104203]
1241,[-2.6124697  1.5312694  2.0069158  0.6328956  0.7569838  0.1974475 -0.5547814],[-0.473016  0.306061  0.103246]
1242,[-2.5999722  1.5495589  2.0300119  0.6322895  0.7764249  0.1970946 -0.5547833],[-0.465957  0.306493  0.101173]
1243,[-2.5893073  1.5684703  2.0447071  0.62082    0.7909102  0.1937285 -0.5548166],[-0.459744  0.306812  0.10102 ]
1244,[-2.5875039  1.5724967  2.0462434  0.6157555  0.7942109  0.1915431 -0.5549146],[-0.458798  0.306994  0.101371]
1245,[-2.5821607  1.5854057  2.0481262  0.5946155  0.8047624  0.1840676 -0.5548363],[-0.455351  0.308454  0.103584]
1246,[-2.5803952  1.59001    2.0480692  0.5864108  0.8080707  0.1813927 -0.5547312],[-0.454525  0.308875  0.104474]
1247,[-2.5789959  1.5947421  2.0475063  0.5777073  0.8113494  0.1787309 -0.5548608],[-0.45378   0.309341  0.105454]
1248,[-2.573873   1.6146854  2.0415218  0.5391432  0.823123   0.1682731 -0.5548058],[-0.450451  0.311563  0.112207]
1249,[-2.5726628  1.6198466  2.039      0.5279782  0.825428   0.1646139 -0.554837 ],[-0.44977   0.312162  0.113595]
1250,[-2.5701685  1.6347278  2.029304   0.4939672  0.8313484  0.1553601 -0.5547794],[-0.447612  0.314131  0.120917]
1251,[-2.5698686  1.6395076  2.0255992  0.4824189  0.8333187  0.1520625 -0.5548732],[-0.447182  0.31465   0.122893]
1252,[-2.5690784  1.6443866  2.0217378  0.4709098  0.8353157  0.1489681 -0.5548514],[-0.446763  0.3151    0.124909]
1253,[-2.5672188  1.6623042  2.0023756  0.4198857  0.8444147  0.1331141 -0.5548145],[-0.445214  0.318113  0.13572 ]
1254,[-2.5666778  1.6662849  1.9968588  0.4063939  0.8471789  0.1297801 -0.5548431],[-0.444923  0.31871   0.137957]
1255,[-2.5659649  1.6738189  1.9854813  0.3809398  0.850605   0.1236764 -0.554895 ],[-0.444119  0.32052   0.144304]
1256,[-2.5656052  1.6806377  1.973816   0.3569652  0.8529735  0.1196143 -0.5547996],[-0.44365   0.32137   0.148683]
1257,[-2.5640323  1.6945136  1.942798   0.2949378  0.8598466  0.105025  -0.5548605],[-0.442166  0.323923  0.161269]
1258,[-2.5627875  1.7043956  1.9102875  0.2334805  0.8655233  0.0855613 -0.5548298],[-0.44098   0.32644   0.173413]
1259,[-2.5615132  1.7096561  1.8759379  0.1687295  0.8683891  0.0689091 -0.554916 ],[-0.439068  0.328935  0.18359 ]
1260,[-2.561516   1.7102664  1.8689039  0.1550732  0.8689179  0.065675  -0.5548478],[-0.438654  0.329381  0.185061]
1261,[-2.5613997  1.7108348  1.8406215  0.1012338  0.8686647  0.0520611 -0.554801 ],[-0.436374  0.331665  0.191888]
1262,[-2.5611761  1.7109321  1.8209094  0.0656577  0.8665094  0.0392744 -0.5548614],[-0.435014  0.333108  0.197525]
1263,[-2.5634804e+00  1.7105563e+00  1.7805854e+00  8.7422598e-04  8.6125612e-01  2.7086355e-02 -5.5486768e-01],[-0.43284   0.335452  0.20704 ]
1264,[-2.564182   1.7103542  1.7752151 -0.0061514  0.8588467  0.0255985 -0.5547881],[-0.432676  0.335585  0.208156]
1265,[-2.5683861  1.7067798  1.7544067 -0.0299951  0.8464293  0.0197349 -0.5548123],[-0.432577  0.335552  0.213762]
1266,[-2.5761287  1.6997932  1.7342021 -0.0436419  0.8329773  0.0140345 -0.5548426],[-0.434676  0.335515  0.219243]
1267,[-2.5779316  1.6982253  1.7313801 -0.0436435  0.8302274  0.0128589 -0.554836 ],[-0.435283  0.33557   0.219934]
1268,[-2.5819128  1.6947997  1.726917  -0.0409833  0.8241816  0.0104588 -0.5547811],[-0.437561  0.335486  0.221737]
1269,[-2.5861952  1.6913684  1.7249397 -0.0350226  0.8192739  0.0105559 -0.5548808],[-0.439198  0.335713  0.222099]
1270,[-2.5968499  1.684109   1.7271321 -0.0113499  0.8039708  0.0114945 -0.5548363],[-0.443859  0.335985  0.221457]
1271,[-2.6002049  1.6820224  1.7288084 -0.0044373  0.7993464  0.0129918 -0.554884 ],[-0.444689  0.336059  0.220872]
1272,[-2.6036277  1.6798499  1.7307019  0.003164   0.7940245  0.0145766 -0.5548646],[-0.445558  0.336097  0.220185]
1273,[-2.6187608  1.6698535  1.7401968  0.0341542  0.7722387  0.0232296 -0.5548704],[-0.449463  0.336624  0.214868]
1274,[-2.6222415  1.6669276  1.7429667  0.0421955  0.7668357  0.025891  -0.554899 ],[-0.450093  0.336919  0.213424]
1275,[-2.6295302  1.6612857  1.7496791  0.0596177  0.7563787  0.0315312 -0.554826 ],[-0.452362  0.337749  0.209028]
1276,[-2.6351745  1.6556495  1.7570539  0.077558   0.7467794  0.0351339 -0.554841 ],[-0.453931  0.338419  0.205974]
1277,[-2.6378586  1.6527541  1.761067   0.0871236  0.7419534  0.037895  -0.5548801],[-0.454643  0.33888   0.204307]
1278,[-2.6516345  1.6413558  1.7773632  0.1240422  0.7256961  0.0471175 -0.5548424],[-0.458406  0.34126   0.195556]
1279,[-2.6554394  1.6384719  1.7814565  0.1334617  0.7217774  0.0499107 -0.5548254],[-0.459116  0.341802  0.193803]
1280,[-2.6690149  1.627085   1.7979002  0.1723563  0.705605   0.0660223 -0.5548123],[-0.462338  0.344008  0.184654]
1281,[-2.6848402  1.612881   1.8146696  0.218806   0.6779723  0.0880326 -0.5548705],[-0.465083  0.345016  0.174397]
1282,[-2.6879058  1.6101649  1.8175482  0.2280349  0.6720753  0.0921169 -0.5548704],[-0.465516  0.345053  0.172961]
1283,[-2.6934245  1.6050704  1.8225671  0.2441868  0.6630073  0.0992644 -0.5547824],[-0.466887  0.345402  0.169065]
1284,[-2.6986163  1.6002296  1.8266457  0.2581837  0.6551371  0.10608   -0.5548893],[-0.467804  0.345897  0.166683]
1285,[-2.7015431  1.5978473  1.8282356  0.2656799  0.6503944  0.110479  -0.5548584],[-0.468294  0.346077  0.165655]
1286,[-2.7124691  1.588858   1.8314496  0.2901007  0.6301894  0.1251429 -0.5548316],[-0.470475  0.346157  0.161638]
1287,[-2.7152474  1.5867732  1.8317362  0.2955872  0.6258502  0.128412  -0.5548593],[-0.470935  0.346258  0.161071]
1288,[-2.7261271  1.5798629  1.8315464  0.3151012  0.6116948  0.136406  -0.5548785],[-0.47404   0.347504  0.159845]
1289,[-2.7409146  1.5719512  1.8240957  0.3269763  0.5918574  0.1389001 -0.5549003],[-0.478276  0.350082  0.161229]
1290,[-2.7440853  1.5704101  1.8214751  0.3274122  0.5873966  0.1391394 -0.5548202],[-0.478902  0.350545  0.16162 ]
1291,[-2.7570271  1.5654109  1.8096154  0.3241871  0.5746517  0.1396657 -0.5548121],[-0.481968  0.354018  0.164339]
1292,[-2.7602873  1.5644363  1.806137   0.3220886  0.5729742  0.1395536 -0.5548548],[-0.482573  0.354889  0.165002]
1293,[-2.7666609  1.5626033  1.7983098  0.3161238  0.5699639  0.1389084 -0.5548491],[-0.484686  0.357895  0.167447]
1294,[-2.7730758  1.5607455  1.7891262  0.3089124  0.5654759  0.1378099 -0.5548422],[-0.486067  0.359926  0.169216]
1295,[-2.7893379  1.555136   1.7591963  0.2795934  0.5491867  0.1283543 -0.5548046],[-0.489834  0.365222  0.176829]
1296,[-2.7924645  1.5539992  1.7524945  0.2717699  0.5475612  0.1258379 -0.5547935],[-0.490385  0.366241  0.17814 ]
1297,[-2.8045266  1.5509303  1.72594    0.2417708  0.5397778  0.1172284 -0.5547917],[-0.492946  0.37131   0.185539]
1298,[-2.8177395  1.5482276  1.693041   0.2020272  0.5332999  0.1043674 -0.5548277],[-0.495559  0.377062  0.195079]
1299,[-2.8200114  1.547787   1.6866399  0.1939172  0.5322709  0.1006261 -0.5547985],[-0.495967  0.377979  0.196702]
1300,[-2.8374071  1.5422481  1.6341829  0.1282467  0.5165863  0.0746056 -0.5548674],[-0.498672  0.38559   0.21235 ]
1301,[-2.8396285  1.5415519  1.6281335  0.1206003  0.5138702  0.0719879 -0.554827 ],[-0.498766  0.386106  0.213743]
1302,[-2.8455029  1.5382503  1.6093017  0.094972   0.503787   0.0620195 -0.5548671],[-0.498755  0.388355  0.218643]
1303,[-2.8496313  1.5360931  1.597939   0.0815474  0.4937325  0.0573853 -0.5548463],[-0.498655  0.388861  0.22097 ]
1304,[-2.8514018  1.5351031  1.5927298  0.0746871  0.4898815  0.0544461 -0.5548266],[-0.498528  0.389096  0.222099]
1305,[-2.8587883  1.531319   1.5737133  0.0460827  0.4826965  0.0400237 -0.5547527],[-0.498395  0.391911  0.226921]
1306,[-2.8605509  1.5305885  1.5694959  0.0398656  0.4826512  0.0384382 -0.5548329],[-0.498431  0.392791  0.227601]
1307,[-2.8681767  1.5278228  1.5561576  0.0240841  0.4777346  0.0359817 -0.5548189],[-0.498732  0.396157  0.230643]
1308,[-2.870271   1.5270084  1.5536226  0.0219889  0.4752245  0.0356183 -0.5548252],[-0.49883   0.396684  0.231221]
1309,[-2.8789859  1.5237525  1.5457522  0.0211908  0.4571447  0.0358928 -0.5548173],[-0.499558  0.398186  0.233707]
1310,[-2.8814628  1.5225204  1.544279   0.0213072  0.452394   0.03594   -0.5548289],[-0.499622  0.398499  0.233929]
1311,[-2.890588   1.5166743  1.5401344  0.0214943  0.4391789  0.0384846 -0.5548187],[-0.500227  0.400844  0.233093]
1312,[-2.8933618  1.5147403  1.5398268  0.0225706  0.4369278  0.040324  -0.5548801],[-0.500401  0.401534  0.232537]
1313,[-2.9040864  1.5060676  1.5400039  0.0318111  0.4263835  0.0474644 -0.5548432],[-0.501944  0.404884  0.228363]
1314,[-2.9068568  1.503279   1.5403184  0.0358294  0.4217687  0.0492769 -0.5549174],[-0.50233   0.405411  0.227346]
1315,[-2.91763    1.4903072  1.5418082  0.0539866  0.3984914  0.0617657 -0.5548363],[-0.504251  0.406729  0.221211]
1316,[-2.9205954  1.4868053  1.5425985  0.0597653  0.3939843  0.0679175 -0.5548722],[-0.504603  0.407026  0.21953 ]
1317,[-2.9304645  1.4731448  1.5480448  0.0868255  0.3848176  0.0892162 -0.5548266],[-0.507523  0.409748  0.210713]
1318,[-2.9331853  1.4699805  1.5501314  0.0955062  0.3828492  0.0943829 -0.5548319],[-0.508406  0.410353  0.20912 ]
1319,[-2.9415083  1.4576781  1.5587237  0.135758   0.3697352  0.111724  -0.5548923],[-0.51327   0.412249  0.202287]
1320,[-2.9438744  1.4546397  1.5609158  0.1473093  0.3640718  0.1180822 -0.5548344],[-0.514198  0.412251  0.201037]
1321,[-2.9508343  1.4431995  1.569178   0.1909832  0.3439603  0.139616  -0.5548734],[-0.518388  0.411542  0.194899]
1322,[-2.9613936  1.4173377  1.5889559  0.2957432  0.326128   0.2036828 -0.554881 ],[-0.528738  0.411152  0.180552]
1323,[-2.9621615  1.4147494  1.5910215  0.3087055  0.3226519  0.2115954 -0.5548336],[-0.529618  0.410789  0.179601]
1324,[-2.9643903  1.4020217  1.6001977  0.3697371  0.3095407  0.2474904 -0.5548052],[-0.53606   0.407539  0.173259]
1325,[-2.964654   1.3994296  1.6016819  0.3811524  0.3078876  0.2559653 -0.554822 ],[-0.536935  0.407106  0.172139]
1326,[-2.9647424  1.3967155  1.6025319  0.3900341  0.3075047  0.2614815 -0.5548255],[-0.537852  0.406825  0.171144]
1327,[-2.9647319  1.3922771  1.6066773  0.4183468  0.3029914  0.2818325 -0.554852 ],[-0.539659  0.4059    0.169051]
1328,[-2.9650078  1.3904632  1.6102101  0.4362654  0.3012261  0.2931844 -0.5548307],[-0.540718  0.405114  0.16826 ]
1329,[-2.965327   1.3868526  1.6167365  0.4666561  0.302774   0.3108129 -0.5549041],[-0.544169  0.403782  0.165971]
1330,[-2.9652746  1.3792651  1.6220028  0.5036438  0.3005919  0.3353658 -0.5548629],[-0.547252  0.4028    0.163179]
1331,[-2.9652305  1.3733733  1.6234456  0.5254341  0.2976956  0.3507182 -0.5548877],[-0.550029  0.400986  0.160601]
1332,[-2.9652641  1.36743    1.6238105  0.5444878  0.2964039  0.3663479 -0.5548432],[-0.55189   0.400129  0.158778]
1333,[-2.9656465  1.352053   1.618444   0.5745624  0.2944369  0.3901365 -0.5548633],[-0.557492  0.398361  0.15515 ]
1334,[-2.9662673  1.3371604  1.6029035  0.5806236  0.2865405  0.3948434 -0.5548604],[-0.56222   0.396921  0.15374 ]
1335,[-2.9679592  1.3249286  1.5818146  0.5685105  0.2795501  0.3889167 -0.5548323],[-0.566133  0.396333  0.155169]
1336,[-2.9684439  1.3227962  1.5770293  0.5619052  0.2795763  0.384216  -0.5547888],[-0.566726  0.396446  0.155667]
1337,[-2.9710917  1.3136829  1.549312   0.5281419  0.2617836  0.3658448 -0.5548716],[-0.568261  0.396925  0.158849]
1338,[-2.9760652  1.3052085  1.510433   0.4612806  0.2568254  0.3314065 -0.554844 ],[-0.569328  0.399533  0.165994]
1339,[-2.9780648  1.3002341  1.4909755  0.4265507  0.2525597  0.3116279 -0.5548271],[-0.569404  0.400553  0.168341]
1340,[-2.9795654  1.2974151  1.4802643  0.4062204  0.2514358  0.299018  -0.554858 ],[-0.569516  0.401068  0.169671]
1341,[-2.9860542  1.2805694  1.4209002  0.3030695  0.2441444  0.2390062 -0.5547931],[-0.57027   0.405186  0.178402]
1342,[-2.987118   1.2764228  1.4080043  0.2825318  0.2416749  0.2259854 -0.5548207],[-0.570418  0.406021  0.179786]
1343,[-2.9896483  1.2687648  1.3820317  0.2420304  0.2378945  0.2031655 -0.5548294],[-0.571127  0.407889  0.184726]
1344,[-2.9921691  1.2616008  1.3580133  0.2087999  0.2339787  0.1852327 -0.5548352],[-0.571821  0.408784  0.188251]
1345,[-2.998385   1.2435783  1.2965888  0.1198794  0.2317858  0.1342308 -0.5547918],[-0.574146  0.412872  0.198795]
1346,[-2.9995663  1.2396053  1.284554   0.103719   0.2305226  0.1255412 -0.5548267],[-0.574558  0.413342  0.200745]
1347,[-3.00565    1.2191032  1.2173996  0.0222537  0.222023   0.0830422 -0.55481  ],[-0.577604  0.416622  0.214825]
1348,[-3.0083187  1.2104381  1.1875163 -0.00916    0.2180839  0.0682246 -0.5548009],[-0.578887  0.417575  0.219668]
1349,[-3.012073   1.1918319  1.1364199 -0.0638914  0.2111611  0.036395  -0.5548769],[-0.581625  0.419117  0.228118]
1350,[-3.0127702  1.1871436  1.1262708 -0.0725283  0.2092652  0.034228  -0.5548142],[-0.582241  0.419084  0.22962 ]
1351,[-3.0136662  1.1793254  1.1074034 -0.0884787  0.2060156  0.0283833 -0.5548099],[-0.583911  0.419262  0.232498]
1352,[-3.0147603  1.171757   1.0912776 -0.1003769  0.2057137  0.0234023 -0.5547466],[-0.585365  0.419605  0.234228]
1353,[-3.0156293  1.1604255  1.0692316 -0.1137411  0.2042251  0.0194206 -0.5548103],[-0.58842   0.419865  0.236365]
1354,[-3.0159504  1.1568931  1.0627111 -0.1163253  0.2031946  0.0188404 -0.5548491],[-0.589252  0.41983   0.236787]
1355,[-3.0160134  1.1540797  1.0571568 -0.1175758  0.2022901  0.0186441 -0.5548821],[-0.590104  0.419712  0.237147]
1356,[-3.0162804  1.1505473  1.0522066 -0.1182713  0.2020636  0.0177427 -0.5547811],[-0.590987  0.419614  0.237462]
1357,[-3.0163913  1.1394427  1.0366387 -0.1176418  0.1999359  0.0174187 -0.5548265],[-0.59523   0.419034  0.237875]
1358,[-3.0164206  1.1371654  1.0349079 -0.1147569  0.1996202  0.0182716 -0.554826 ],[-0.596048  0.41881   0.237779]
1359,[-3.0163331  1.1319087  1.0350633 -0.0987733  0.1992273  0.0227063 -0.554906 ],[-0.599606  0.418055  0.236061]
1360,[-3.0162206  1.1304954  1.0355572 -0.094714   0.1984062  0.0256783 -0.5548256],[-0.600061  0.417895  0.235418]
1361,[-3.0161626  1.1232207  1.0347351 -0.0900631  0.1958022  0.0305811 -0.554848 ],[-0.601528  0.417108  0.231257]
1362,[-3.0160596  1.1183952  1.0418253 -0.066348   0.1877422  0.049985  -0.5548588],[-0.602535  0.415365  0.22566 ]
1363,[-3.0160217  1.1186431  1.046389  -0.0571044  0.1864676  0.0561697 -0.5548362],[-0.60281   0.415202  0.224602]
1364,[-3.0160503  1.1205161  1.0662746 -0.0177457  0.1835542  0.0936903 -0.5548344],[-0.603595  0.414196  0.218216]
1365,[-3.016186   1.1265548  1.0990479  0.0466462  0.1784692  0.1478106 -0.5547914],[-0.604091  0.412516  0.209478]
1366,[-3.0160353  1.128073   1.1063591  0.0601714  0.1777787  0.1587295 -0.5548078],[-0.604297  0.412529  0.207896]
1367,[-3.0162394  1.1321319  1.1310862  0.101623   0.1753459  0.1916717 -0.5547758],[-0.604215  0.411802  0.200707]
1368,[-3.016155   1.1330264  1.1366851  0.1131573  0.1727319  0.1994166 -0.5548689],[-0.604168  0.411505  0.199492]
1369,[-3.0162597  1.134539   1.148098   0.1341064  0.1696744  0.2155165 -0.5548566],[-0.603988  0.410621  0.195711]
1370,[-3.0163498  1.1357272  1.1585582  0.1498398  0.1693764  0.2284546 -0.5547993],[-0.603843  0.410508  0.193007]
1371,[-3.0166256  1.138697   1.1833537  0.1952499  0.1669197  0.2624552 -0.5548402],[-0.603734  0.409685  0.185662]
1372,[-3.0165191  1.1390155  1.1942577  0.2144771  0.1642189  0.2736766 -0.5548688],[-0.603843  0.409371  0.181566]
1373,[-3.0165253  1.1408256  1.2046452  0.2366709  0.1611123  0.2882956 -0.5548152],[-0.604021  0.408728  0.179817]
1374,[-3.0162752  1.1556609  1.2625171  0.3505676  0.1617088  0.3593837 -0.554782 ],[-0.606151  0.407582  0.170559]
1375,[-3.0163865  1.1576904  1.2694589  0.3693714  0.1603479  0.3718756 -0.5549034],[-0.606288  0.407048  0.170049]
1376,[-3.0164645  1.1720851  1.3122716  0.4520264  0.1711221  0.4176781 -0.5548522],[-0.608658  0.406989  0.167483]
1377,[-3.0164337  1.1748737  1.32037    0.4708368  0.1711969  0.4285621 -0.554889 ],[-0.609102  0.406609  0.166588]
1378,[-3.01651    1.1791385  1.3344473  0.4984646  0.1720991  0.4470353 -0.5548688],[-0.60942   0.40635   0.165637]
1379,[-3.0164011  1.1815322  1.3416058  0.5138444  0.1713147  0.4576738 -0.5549409],[-0.609381  0.406349  0.164766]
1380,[-3.0164106  1.188145   1.363499   0.5615169  0.1718388  0.4863499 -0.5549145],[-0.610051  0.405655  0.162945]
1381,[-3.0170443  1.1989234  1.4135914  0.6714954  0.1754284  0.5601414 -0.5548525],[-0.611031  0.404958  0.156736]
1382,[-3.0171649  1.199076   1.4225376  0.6927453  0.1754079  0.5766189 -0.5548925],[-0.611332  0.404694  0.154036]
1383,[-3.0173311  1.1988738  1.4306158  0.7143032  0.1756387  0.5928875 -0.5548683],[-0.611647  0.404566  0.152069]
1384,[-3.0176694  1.1979869  1.4505717  0.7684338  0.1756635  0.6253794 -0.5548468],[-0.613093  0.403953  0.146998]
1385,[-3.0179985  1.1977599  1.4777589  0.8544307  0.1733298  0.6879891 -0.5548515],[-0.615207  0.402399  0.142767]
1386,[-3.0180423  1.1977046  1.4897673  0.8979716  0.1728768  0.7177078 -0.5547835],[-0.616716  0.401398  0.141084]
1387,[-3.0181358  1.1973079  1.4969236  0.9262024  0.1723905  0.7378545 -0.5548366],[-0.617606  0.401053  0.140433]
1388,[-3.0183988  1.1950725  1.5120773  0.9978447  0.1698384  0.7790271 -0.5548354],[-0.621611  0.399615  0.140587]
1389,[-3.0190473  1.1871646  1.5270545  1.1187482  0.1631918  0.8481221 -0.5548463],[-0.630676  0.39727   0.14417 ]
1390,[-3.0193763  1.1864703  1.5302218  1.1385685  0.1629858  0.8587748 -0.5547695],[-0.63165   0.396945  0.14498 ]
1391,[-3.0197134  1.1852554  1.5356841  1.1763829  0.1631155  0.8784523 -0.5548474],[-0.634931  0.396303  0.14758 ]
1392,[-3.0200572  1.1826728  1.5373508  1.2036616  0.1634345  0.8942402 -0.5548847],[-0.636915  0.395908  0.14891 ]
1393,[-3.0200834  1.1814807  1.5377649  1.2166609  0.162951   0.9013924 -0.5549172],[-0.637914  0.395883  0.149427]
1394,[-3.020911   1.1759608  1.5379202  1.2643588  0.1629095  0.9286694 -0.5548658],[-0.643041  0.395606  0.152993]
1395,[-3.0212584  1.1748393  1.5378565  1.2751025  0.1629739  0.9346442 -0.5548354],[-0.643941  0.395396  0.153872]
1396,[-3.0224276  1.1706317  1.5344881  1.3023536  0.1624603  0.9447003 -0.5548829],[-0.648328  0.395588  0.158094]
1397,[-3.0233696  1.1675704  1.5280758  1.3103006  0.1590681  0.9515338 -0.5548198],[-0.650756  0.395777  0.160539]
1398,[-3.023988   1.1656554  1.5223432  1.3112262  0.1565118  0.954941  -0.5548468],[-0.651789  0.395953  0.161471]
1399,[-3.0244694  1.1644824  1.519117   1.3108468  0.1550822  0.9565661 -0.5547656],[-0.652205  0.395918  0.161928]
1400,[-3.0257707  1.1607974  1.5063     1.3103068  0.1461244  0.9578841 -0.5548768],[-0.654797  0.396332  0.164708]
