id,joint_position,m6
4248,[-2.4090109  1.4960921  1.8158749  1.2604572  2.2237339 -0.4526879 -0.4572814],[0.922369 0.508572 0.271454]
4249,[-2.4280939  1.4961837  1.8103515  1.2628409  2.2223516 -0.4522691 -0.4573002],[0.920277 0.518597 0.274279]
4250,[-2.445998   1.4960464  1.8073051  1.274547   2.2190218 -0.4522687 -0.4571224],[0.918258 0.527823 0.277006]
4251,[-2.4607005  1.4950851  1.8091128  1.2966697  2.2079701 -0.4521468 -0.457246 ],[0.915922 0.534799 0.279468]
4252,[-2.4645104  1.4946883  1.8095872  1.3022909  2.2044077 -0.4521745 -0.4572363],[0.915326 0.536182 0.280006]
4253,[-2.4798183  1.4924586  1.8113714  1.3200716  2.1921487 -0.4520935 -0.457341 ],[0.912799 0.543128 0.282131]
4254,[-2.4834185  1.4919227  1.811776   1.3229035  2.1900892 -0.4518898 -0.457247 ],[0.912385 0.544574 0.282333]
4255,[-2.4870186  1.4913963  1.8120071  1.3245778  2.1884861 -0.4516811 -0.4573146],[0.911736 0.547511 0.282475]
4256,[-2.5015082  1.490023   1.8131082  1.3250612  2.1865911 -0.4512359 -0.4572117],[0.91115  0.553815 0.281656]
4257,[-2.5051806  1.4898704  1.8137935  1.3244543  2.1869788 -0.4512346 -0.4572043],[0.911166 0.555472 0.281178]
4258,[-2.5160241  1.4892314  1.8173676  1.3239913  2.1871033 -0.4505767 -0.4573019],[0.911487 0.562175 0.278937]
4259,[-2.5197024  1.4888652  1.8187743  1.3236666  2.1872969 -0.4501922 -0.4571669],[0.911638 0.563881 0.278205]
4260,[-2.534018   1.4874194  1.8249725  1.3217432  2.1885395 -0.4488379 -0.4572997],[0.912419 0.572407 0.273737]
4261,[-2.5375307  1.4869369  1.8267313  1.3214294  2.1888742 -0.4483631 -0.4571906],[0.912582 0.574043 0.272616]
4262,[-2.5542638  1.4837459  1.8347664  1.3184005  2.193923  -0.4455541 -0.4573278],[0.913728 0.583915 0.265975]
4263,[-2.557246   1.4830173  1.836171   1.3175472  2.1965685 -0.4453054 -0.4572422],[0.914023 0.585473 0.264673]
4264,[-2.5674505  1.4800018  1.842212   1.3138573  2.2127342 -0.444697  -0.4573631],[0.916371 0.592816 0.257029]
4265,[-2.5695879  1.4790767  1.8437769  1.3127166  2.2173648 -0.4443544 -0.4573219],[0.916927 0.59413  0.255391]
4266,[-2.576216   1.4758819  1.8463852  1.2910589  2.2359819 -0.440077  -0.4573867],[0.919824 0.599843 0.246627]
4267,[-2.579354   1.4732783  1.8455361  1.2467796  2.2527184 -0.4308906 -0.4573881],[0.92316  0.60337  0.237169]
4268,[-2.5795362  1.4727672  1.8453652  1.2343071  2.2564497 -0.4286747 -0.4573801],[0.923947 0.603871 0.235259]
4269,[-2.5798922  1.472256   1.8453754  1.2218561  2.2595563 -0.4259705 -0.4574216],[0.924753 0.604289 0.23332 ]
4270,[-2.5788469  1.4703334  1.8467177  1.1554644  2.2695699 -0.4101927 -0.4574333],[0.929514 0.605066 0.221779]
4271,[-2.5769188  1.46958    1.8492868  1.1166489  2.2714057 -0.3985758 -0.4574253],[0.932719 0.603777 0.214178]
4272,[-2.5756812  1.4691604  1.8500028  1.1039315  2.2714205 -0.3948253 -0.4574274],[0.933413 0.603233 0.212472]
4273,[-2.5641251  1.4663604  1.851499   1.0434066  2.269762  -0.3743607 -0.4573991],[0.936861 0.597868 0.202789]
4274,[-2.5493546  1.463425   1.84958    0.9876698  2.2581868 -0.3549088 -0.4573692],[0.938563 0.589693 0.195713]
4275,[-2.5341077  1.4629958  1.8495727  0.948156   2.2262201 -0.3379666 -0.4574202],[0.937319 0.578604 0.192704]
4276,[-2.5179052  1.4630244  1.8472713  0.9192028  2.1748281 -0.3245271 -0.4574808],[0.932467 0.564039 0.193883]
4277,[-2.5040061  1.4627879  1.8443776  0.9078187  2.1243963 -0.317282  -0.4573785],[0.92773  0.552139 0.19665 ]
4278,[-2.5003321  1.4627956  1.8439842  0.9072469  2.1104956 -0.3156804 -0.4574421],[0.925058 0.545432 0.198585]
4279,[-2.4965858  1.4628108  1.8436557  0.9071828  2.0960674 -0.3139591 -0.4573889],[0.923626 0.541864 0.199664]
4280,[-2.4884708  1.4628814  1.8425766  0.9072049  2.0668845 -0.3111186 -0.4574563],[0.919393 0.530775 0.203279]
4281,[-2.4805069  1.4628947  1.8410239  0.9073647  2.0381732 -0.3087633 -0.4573937],[0.916693 0.523135 0.205983]
4282,[-2.4647131  1.4631942  1.8365901  0.9081901  1.9793134 -0.3052977 -0.4573984],[0.910377 0.503777 0.213593]
4283,[-2.4608779  1.4633392  1.8351332  0.9084338  1.964292  -0.3043737 -0.4573753],[0.909172 0.499798 0.215281]
4284,[-2.4463706  1.4639915  1.8287044  0.9098515  1.9047198 -0.301131  -0.4573491],[0.903814 0.479832 0.224487]
4285,[-2.4428952  1.4642757  1.8271483  0.9105477  1.8902526 -0.3005992 -0.457233 ],[0.902906 0.475828 0.226455]
4286,[-2.429636   1.4657996  1.8194873  0.9131072  1.836555  -0.2981163 -0.4568579],[0.899135 0.456659 0.23646 ]
4287,[-2.4264257  1.4663547  1.8176205  0.9140272  1.823782  -0.2972255 -0.4566748],[0.898486 0.452965 0.238501]
4288,[-2.4142652  1.4696162  1.8106585  0.9247883  1.7771463 -0.2907386 -0.4557236],[0.895926 0.435118 0.249418]
4289,[-2.4114952  1.4705089  1.8095328  0.9312376  1.7665615 -0.2889661 -0.4556895],[0.895526 0.4318   0.251821]
4290,[-2.4027164  1.4749969  1.8074399  0.9691401  1.7298465 -0.2833837 -0.4558199],[0.89362  0.417341 0.265226]
4291,[-2.4012291  1.4759906  1.8069224  0.9816908  1.721715  -0.2821995 -0.4557252],[0.893207 0.41491  0.268245]
4292,[-2.3978937  1.4792903  1.8034686  1.0411108  1.6934047 -0.2787887 -0.4557874],[0.890599 0.40528  0.285371]
4293,[-2.3976836  1.4795116  1.8020734  1.0578121  1.6871853 -0.2788832 -0.4557813],[0.890058 0.403773 0.289294]
4294,[-2.3976686  1.479832   1.8005483  1.0751141  1.6816363 -0.2791857 -0.4557658],[0.889462 0.402532 0.293297]
4295,[-2.3984747  1.4806159  1.7961272  1.1311693  1.6692753 -0.2825376 -0.4556873],[0.887159 0.400035 0.309919]
4296,[-2.3995101  1.4808562  1.7951885  1.1513509  1.6666684 -0.2840504 -0.4556513],[0.886655 0.400007 0.314147]
4297,[-2.4060006  1.4827083  1.7927623  1.2375761  1.6625562 -0.294891  -0.4556972],[0.885148 0.404252 0.335582]
4298,[-2.4186296  1.4847358  1.7924541  1.3424261  1.6641426 -0.3101459 -0.4557086],[0.88514  0.415512 0.358499]
4299,[-2.4219518  1.4849837  1.7928277  1.3622705  1.6648879 -0.3131782 -0.455665 ],[0.885202 0.41789  0.361886]
4300,[-2.4362528  1.4857772  1.7945732  1.4359065  1.6698594 -0.3246662 -0.4557074],[0.88574  0.432715 0.376125]
4301,[-2.4399941  1.4857333  1.7951418  1.452106   1.6712427 -0.3276532 -0.4556462],[0.885792 0.435952 0.378534]
4302,[-2.457752   1.4854816  1.797531   1.5024559  1.6783552 -0.3417689 -0.4556053],[0.886069 0.453121 0.387427]
4303,[-2.4629569  1.4853347  1.7984003  1.5107491  1.6814046 -0.3455114 -0.4556737],[0.886042 0.456809 0.388364]
4304,[-2.4679246  1.4851764  1.7993292  1.5179262  1.6858125 -0.3493722 -0.4556569],[0.886041 0.460571 0.388949]
4305,[-2.4816284  1.4848483  1.8034369  1.5318626  1.7053499 -0.3609771 -0.4557096],[0.885819 0.476222 0.387805]
4306,[-2.4864681  1.4847034  1.8051276  1.5343914  1.713027  -0.3650325 -0.455624 ],[0.88574  0.480164 0.386848]
4307,[-2.5065651  1.48362    1.8119721  1.5312527  1.7489705 -0.3824595 -0.4556951],[0.88546  0.499698 0.378101]
4308,[-2.5115178  1.4830287  1.8140934  1.5301285  1.7586269 -0.3872553 -0.4556198],[0.885458 0.503543 0.375724]
4309,[-2.5306501  1.4790576  1.8255783  1.5287962  1.7989855 -0.4048066 -0.4557099],[0.88599  0.522173 0.362177]
4310,[-2.5350335  1.4782298  1.8285879  1.5273869  1.8096409 -0.4091863 -0.4556929],[0.886224 0.525801 0.359056]
4311,[-2.5393569  1.4771979  1.8313392  1.5251802  1.8203387 -0.4133922 -0.4556786],[0.886516 0.529351 0.355934]
4312,[-2.5516376  1.47452    1.8379353  1.5087762  1.8521109 -0.426038  -0.4555295],[0.887692 0.54289  0.342917]
4313,[-2.5557673  1.4738219  1.8397661  1.5016127  1.8621964 -0.4306567 -0.4554752],[0.888089 0.546138 0.339638]
4314,[-2.5736971  1.4721549  1.8444428  1.4466807  1.9138274 -0.4591027 -0.4538119],[0.891818 0.564421 0.321411]
4315,[-2.5852334  1.4719012  1.8426129  1.3689477  1.9753304 -0.503446  -0.4495088],[0.899231 0.580788 0.304565]
4316,[-2.5927343  1.4708636  1.8415729  1.2900946  2.0442405 -0.5395255 -0.4478439],[0.909426 0.595225 0.286786]
4317,[-2.5956283  1.4683021  1.8432732  1.225269   2.0918469 -0.5481551 -0.4478994],[0.91718  0.603711 0.270111]
4318,[-2.5958121  1.4675048  1.8442301  1.2082409  2.1051221 -0.5478709 -0.4479553],[0.918715 0.605032 0.26646 ]
4319,[-2.5939364  1.4630988  1.8509175  1.1239898  2.162622  -0.5372568 -0.4479416],[0.928737 0.610022 0.243158]
4320,[-2.5928023  1.462128   1.852975   1.1070894  2.1713943 -0.5344624 -0.4479634],[0.930565 0.610297 0.23931 ]
4321,[-2.5857313  1.4594272  1.8588839  1.0556216  2.1901536 -0.5231826 -0.4476055],[0.937091 0.609705 0.225352]
4322,[-2.5826674  1.4585879  1.8607893  1.0388199  2.1937003 -0.5183601 -0.4472435],[0.938447 0.609111 0.222177]
4323,[-2.5635664  1.453503   1.866044   0.9526715  2.1942487 -0.4855417 -0.442703 ],[0.943615 0.601372 0.205712]
4324,[-2.5587916  1.4525378  1.8663944  0.9373009  2.1926289 -0.4778481 -0.4411413],[0.944041 0.599321 0.203336]
4325,[-2.5378008  1.4488261  1.8659887  0.8849181  2.1753569 -0.442594  -0.432536 ],[0.944338 0.585836 0.193474]
4326,[-2.5093663  1.4447845  1.8607565  0.8428056  2.1267462 -0.4046597 -0.4216478],[0.939253 0.563263 0.18814 ]
4327,[-2.4871757  1.4421065  1.8542484  0.8278212  2.0734549 -0.3763009 -0.4138955],[0.931627 0.540851 0.188147]
4328,[-2.481842   1.4415191  1.8526568  0.8274174  2.0577717 -0.3700109 -0.4116952],[0.929819 0.536043 0.188571]
4329,[-2.4565446  1.437979   1.8414342  0.8309067  1.9709125 -0.341115  -0.4000342],[0.918227 0.505304 0.1942  ]
4330,[-2.4379096  1.4350551  1.8293471  0.8353332  1.9034839 -0.3226069 -0.3903268],[0.909552 0.478644 0.201283]
4331,[-2.4329667  1.4346259  1.8269103  0.8382646  1.8889313 -0.3187292 -0.387543 ],[0.908048 0.473266 0.202883]
4332,[-2.4133868  1.434254   1.8211689  0.8624443  1.8265619 -0.3063218 -0.3772718],[0.902304 0.446566 0.212183]
4333,[-2.4082479  1.4343513  1.8204421  0.870794   1.8141084 -0.3042839 -0.375591 ],[0.901469 0.441354 0.214254]
4334,[-2.3883443  1.434912   1.8175805  0.9091412  1.7627721 -0.2961939 -0.3705407],[0.898487 0.416255 0.22575 ]
4335,[-2.3788478  1.4354175  1.8155551  0.9288377  1.7411079 -0.2935219 -0.3687419],[0.897681 0.406761 0.230885]
4336,[-2.3655879  1.4365066  1.8117254  0.9592955  1.7084665 -0.2894227 -0.3670269],[0.89677  0.389064 0.242121]
4337,[-2.3614254  1.437054   1.8103693  0.9702618  1.69943   -0.2882629 -0.3669106],[0.896574 0.384937 0.245163]
4338,[-2.3473039  1.4407714  1.8051996  1.0165223  1.660398  -0.2845837 -0.3670163],[0.896311 0.365996 0.262306]
4339,[-2.3442194  1.4420226  1.8040142  1.0282642  1.6512461 -0.2841756 -0.3670414],[0.896474 0.362776 0.2659  ]
4340,[-2.3412755  1.4432815  1.8027822  1.0400451  1.6418386 -0.2839699 -0.3671375],[0.896626 0.359578 0.269641]
4341,[-2.3331628  1.4465545  1.7987669  1.0730158  1.6136518 -0.2840794 -0.3672008],[0.89748  0.347885 0.284852]
4342,[-2.3306727  1.4474071  1.7973366  1.0829587  1.6058369 -0.2840751 -0.3672484],[0.897759 0.345176 0.288454]
4343,[-2.3217409  1.449879   1.79336    1.1194108  1.5708442 -0.2840007 -0.3672581],[0.899575 0.332962 0.304359]
4344,[-2.3196239  1.4502719  1.7931111  1.127821   1.5635343 -0.2841127 -0.3673177],[0.900024 0.330745 0.307008]
4345,[-2.3123219  1.4507011  1.7950158  1.1529368  1.5336781 -0.2846296 -0.3672837],[0.902677 0.321363 0.316118]
4346,[-2.3107829  1.4507545  1.7962648  1.1564776  1.5281243 -0.2843496 -0.3672804],[0.903199 0.319809 0.316974]
4347,[-2.3054154  1.4506744  1.8045979  1.157912   1.5058799 -0.2841425 -0.3673326],[0.906026 0.313193 0.316265]
4348,[-2.3041058  1.4505866  1.8074507  1.1560485  1.5015326 -0.2843953 -0.3673626],[0.906629 0.312131 0.315324]
4349,[-2.3008709  1.4495547  1.8238943  1.1546918  1.4845824 -0.2874174 -0.3673312],[0.909758 0.30863  0.307914]
4350,[-2.3003275  1.4488853  1.8281063  1.1538723  1.4818096 -0.2875057 -0.3673087],[0.910259 0.308212 0.305851]
4351,[-2.2992885  1.4451831  1.8425936  1.148563   1.4713125 -0.2884346 -0.3673282],[0.911963 0.306941 0.295101]
4352,[-2.2991571  1.4442084  1.8452917  1.1457984  1.4687848 -0.2891625 -0.3672388],[0.912244 0.306794 0.293235]
4353,[-2.2988873  1.4419311  1.8503509  1.1220942  1.4630356 -0.2968301 -0.3668495],[0.913234 0.306766 0.284835]
4354,[-2.2988873  1.4418224  1.8505647  1.1141058  1.4625311 -0.2992105 -0.3664693],[0.913421 0.307    0.283469]
4355,[-2.2990577  1.4426826  1.8499609  1.08898    1.4617486 -0.3088278 -0.3648021],[0.914128 0.308597 0.279717]
4356,[-2.29913    1.4432738  1.84912    1.0806491  1.4618192 -0.3123417 -0.3640947],[0.914233 0.309115 0.279411]
4357,[-2.2992036  1.44393    1.8481179  1.0729305  1.4617968 -0.3157197 -0.3634888],[0.914487 0.309611 0.278987]
4358,[-2.300256   1.4476073  1.8421605  1.0480293  1.461863  -0.3292744 -0.362737 ],[0.914982 0.312058 0.280265]
4359,[-2.3007095  1.4485439  1.8405361  1.0429963  1.4619155 -0.3326324 -0.3628219],[0.914982 0.312591 0.280916]
4360,[-2.3013155  1.4494498  1.8387293  1.0379677  1.4620438 -0.3360754 -0.3628986],[0.914956 0.313148 0.281606]
4361,[-2.3038197  1.4519103  1.8340635  1.0267794  1.462492  -0.3451497 -0.3630518],[0.914589 0.315799 0.284597]
4362,[-2.3047676  1.4525111  1.8328242  1.0243987  1.4624739 -0.3476279 -0.3630833],[0.914422 0.316535 0.285403]
4363,[-2.310405   1.4545005  1.829211   1.0165849  1.462678  -0.3576342 -0.3631193],[0.913302 0.320797 0.288462]
4364,[-2.3120427  1.4548743  1.8293896  1.0170572  1.4624004 -0.3596368 -0.3631103],[0.913049 0.321697 0.288912]
4365,[-2.3134727  1.4549792  1.8299063  1.0175821  1.4623709 -0.3613774 -0.3630193],[0.912881 0.322583 0.289268]
4366,[-2.3175113  1.4551738  1.8317758  1.0163513  1.462883  -0.3654655 -0.3631067],[0.912002 0.326385 0.288992]
4367,[-2.3188374  1.4551395  1.8329747  1.0160173  1.4627495 -0.36609   -0.3631209],[0.911807 0.327262 0.288507]
4368,[-2.3224068  1.4548743  1.8385416  1.0160391  1.4622979 -0.3687741 -0.3642983],[0.911353 0.330311 0.285757]
4369,[-2.3242452  1.4548     1.8426852  1.0129149  1.4624333 -0.3732563 -0.364086 ],[0.91151  0.332024 0.283994]
4370,[-2.326592   1.4549392  1.8501738  0.987431   1.4621496 -0.3825414 -0.3629598],[0.912726 0.335599 0.276976]
4371,[-2.3270013  1.4550059  1.8512638  0.9761636  1.4623346 -0.3839409 -0.3629542],[0.913052 0.336172 0.275045]
4372,[-2.3279769  1.4543327  1.8525839  0.9221414  1.4604883 -0.3845011 -0.3632518],[0.914691 0.338109 0.263173]
4373,[-2.3280239  1.4540275  1.8525487  0.9059739  1.459743  -0.3844695 -0.3632029],[0.915024 0.338321 0.260595]
4374,[-2.3282101  1.4528659  1.853543   0.837009   1.4575791 -0.384644  -0.3631529],[0.917739 0.340402 0.245783]
4375,[-2.3282452  1.4527515  1.8540061  0.8175954  1.4574575 -0.3846144 -0.3631771],[0.918473 0.341022 0.242497]
4376,[-2.328845   1.4529174  1.8566688  0.7379119  1.4537978 -0.3847025 -0.3630185],[0.923096 0.345139 0.22578 ]
4377,[-2.3289499  1.4531024  1.8573619  0.7178667  1.4517064 -0.3847064 -0.3630005],[0.92424  0.345972 0.222535]
4378,[-2.3294275  1.4537013  1.8584162  0.6555579  1.4433932 -0.3848305 -0.3631588],[0.929069 0.348998 0.210046]
4379,[-2.3296165  1.4539283  1.858182   0.6334907  1.4407234 -0.3848186 -0.3632081],[0.930342 0.349842 0.206911]
4380,[-2.3299043  1.4540733  1.8580384  0.6108859  1.4386678 -0.3848744 -0.3631989],[0.931641 0.350796 0.203798]
4381,[-2.3316011  1.4540008  1.8547974  0.5206451  1.43011   -0.3845296 -0.3631871],[0.938326 0.35676  0.188774]
4382,[-2.3320577  1.4540561  1.8538612  0.4997996  1.4287138 -0.3844438 -0.3632594],[0.939626 0.358021 0.18616 ]
4383,[-2.3329504  1.454798   1.8490062  0.4292403  1.4217005 -0.383566  -0.3630891],[0.945797 0.363182 0.175945]
4384,[-2.3328574  1.4551585  1.8470623  0.4162959  1.4204054 -0.3830931 -0.3631605],[0.946829 0.363786 0.174579]
4385,[-2.3303649  1.457989   1.8351581  0.3688115  1.4149232 -0.3792    -0.3631512],[0.950672 0.364249 0.172554]
4386,[-2.3294713  1.4590057  1.831229   0.3593431  1.414042  -0.377973  -0.3631869],[0.951129 0.363903 0.173012]
4387,[-2.3266964  1.4636062  1.81512    0.3279268  1.4158263 -0.3739974 -0.3631518],[0.95225  0.362871 0.177524]
4388,[-2.3264525  1.4648212  1.8118334  0.3217695  1.4162855 -0.3734948 -0.3631192],[0.952371 0.362873 0.178703]
4389,[-2.3264387  1.4701446  1.8041325  0.3080617  1.4157424 -0.3712624 -0.3643574],[0.952816 0.362907 0.183354]
4390,[-2.326679   1.4711059  1.8033195  0.3073349  1.4156861 -0.3712292 -0.3643323],[0.952814 0.363026 0.184112]
4391,[-2.3287227  1.4726833  1.802428   0.3074376  1.4162593 -0.3713196 -0.364286 ],[0.952274 0.36431  0.18622 ]
4392,[-2.3296168  1.4726566  1.8025291  0.3071858  1.4162583 -0.371334  -0.3643292],[0.952137 0.364722 0.186139]
4393,[-2.3331695  1.4720977  1.8052834  0.3073746  1.4158125 -0.3708934 -0.3642623],[0.951709 0.36712  0.184339]
4394,[-2.3337176  1.4718002  1.8065283  0.3072859  1.4157047 -0.370612  -0.3642975],[0.951741 0.367656 0.183677]
4395,[-2.3351359  1.4710735  1.8120712  0.3059294  1.4149661 -0.3659759 -0.3642641],[0.952531 0.369547 0.179542]
4396,[-2.3352973  1.4710258  1.8133358  0.3047773  1.4142766 -0.3636962 -0.364293 ],[0.952906 0.369794 0.178572]
4397,[-2.3348064  1.470959   1.8158922  0.2951338  1.4129076 -0.352102  -0.3641574],[0.954996 0.370347 0.173817]
4398,[-2.3342228  1.4708789  1.8161075  0.2900756  1.4121876 -0.3469523 -0.3637715],[0.955726 0.370479 0.172379]
4399,[-2.3336394  1.4708713  1.8160938  0.2849526  1.4113822 -0.3403939 -0.3632718],[0.956488 0.37052  0.170869]
4400,[-2.3331881  1.4708274  1.81604    0.2794169  1.4099278 -0.3327574 -0.3632558],[0.9573   0.370558 0.169431]
4401,[-2.3325586  1.4710887  1.8157016  0.2673315  1.4052463 -0.3144441 -0.3631212],[0.959969 0.370365 0.164301]
4402,[-2.3327944  1.4716209  1.8157575  0.261269   1.4008255 -0.3022162 -0.3630024],[0.960939 0.370312 0.162562]
4403,[-2.3329976  1.472523   1.8160295  0.2564208  1.3962674 -0.2917396 -0.3629215],[0.96192  0.370267 0.160657]
4404,[-2.3391623  1.4775088  1.8162168  0.2353247  1.3691359 -0.2364903 -0.3623645],[0.967159 0.370295 0.151855]
4405,[-2.3414662  1.4788097  1.816288   0.2313826  1.3620582 -0.2233346 -0.362066 ],[0.968186 0.370395 0.150052]
4406,[-2.3525691  1.4815524  1.8162293  0.2165396  1.3318362 -0.1581032 -0.3592144],[0.972758 0.372013 0.140113]
4407,[-2.3551733  1.4816497  1.8165632  0.2139642  1.3261747 -0.1426504 -0.3581823],[0.973636 0.37242  0.137903]
4408,[-2.3574686  1.4817947  1.8171028  0.2114576  1.3203936 -0.1257436 -0.3570851],[0.974581 0.37288  0.135456]
4409,[-2.3624723  1.4816516  1.8188653  0.2076423  1.3104124 -0.0906578 -0.3549415],[0.977916 0.374339 0.127619]
4410,[-2.3647902  1.4816497  1.8199984  0.2064161  1.3052106 -0.0710968 -0.3541398],[0.979017 0.374637 0.125108]
4411,[-2.3664954  1.4816096  1.8214669  0.205951   1.301363  -0.0544071 -0.3533626],[0.980486 0.374999 0.12218 ]
4412,[-2.3734088  1.4815238  1.8272938  0.2055161  1.2861719  0.026754  -0.3497792],[0.987788 0.375632 0.108594]
4413,[-2.3744607  1.4812835  1.8285784  0.2056567  1.2831645  0.0459802 -0.3485499],[0.989408 0.375418 0.105901]
4414,[-2.3751876  1.4807876  1.8335863  0.2062153  1.2723064  0.1340772 -0.343128 ],[0.999432 0.372205 0.092165]
4415,[-2.3745248  1.4806941  1.8349701  0.2062109  1.2709203  0.1569033 -0.3418941],[1.001683 0.371269 0.089545]
4416,[-2.3679192  1.4801505  1.8396981  0.2067628  1.2730513  0.246404  -0.3365132],[1.01396  0.365866 0.077233]
4417,[-2.3660283  1.4799674  1.8405758  0.2075455  1.2748008  0.2670642 -0.3344255],[1.016347 0.364552 0.075057]
4418,[-2.3550553  1.4783347  1.8438827  0.2147211  1.2880349  0.3437266 -0.328571 ],[1.026904 0.35774  0.065888]
4419,[-2.3521118  1.4776824  1.8445963  0.2178625  1.2927852  0.3613216 -0.3273546],[1.028722 0.356104 0.064422]
4420,[-2.3383584  1.4743655  1.8460122  0.2332831  1.314961   0.4244295 -0.3229088],[1.03624  0.347365 0.057995]
4421,[-2.334729   1.4732192  1.845728   0.2381894  1.3208165  0.4381695 -0.3218318],[1.037295 0.345371 0.057062]
4422,[-2.320004   1.467728   1.8437256  0.2632894  1.3448133  0.4871135 -0.3194416],[1.040554 0.334493 0.053734]
4423,[-2.3161254  1.4664024  1.8431307  0.2709346  1.3519354  0.49757   -0.3189199],[1.04082  0.33216  0.053456]
4424,[-2.299351   1.4623187  1.8407041  0.304724   1.3867359  0.5316722 -0.3172067],[1.040367 0.320223 0.053521]
4425,[-2.2946799  1.4616168  1.840144   0.3139068  1.3973522  0.5381625 -0.3168579],[1.039972 0.317807 0.053914]
4426,[-2.2899535  1.4609397  1.839431   0.3231921  1.4081388  0.5426788 -0.3163091],[1.039497 0.315393 0.054421]
4427,[-2.273742   1.459658   1.8372076  0.3513914  1.4466128  0.552026  -0.3147822],[1.036559 0.305882 0.057743]
4428,[-2.2690506  1.4594768  1.8362271  0.3597981  1.458569   0.5529658 -0.3142468],[1.035769 0.303561 0.058846]
4429,[-2.2482598  1.4585651  1.8307581  0.3964859  1.5075898  0.5538483 -0.3125479],[1.030892 0.29184  0.065771]
4430,[-2.244046   1.4582637  1.8291166  0.4043617  1.5184755  0.5537648 -0.3121796],[1.02991  0.289482 0.067288]
