id,joint_position,m6
1470,[-2.518357   1.7208236  2.6976688  2.3360345  0.9302273 -0.9531698 -0.5976886],[-0.295894  0.037827  0.32159 ]
1471,[-2.5163426  1.7208217  2.6976323  2.3360145  0.9302835 -0.9531398 -0.5976901],[-0.295792  0.037361  0.321614]
1472,[-2.5142062  1.7207816  2.6977072  2.3360953  0.9300785 -0.9531332 -0.5976732],[-0.295741  0.036902  0.321599]
1473,[-2.5080729  1.7207797  2.6976333  2.3360291  0.9301929 -0.9531371 -0.597722 ],[-0.295707  0.034865  0.321579]
1474,[-2.5063236  1.7208141  2.6978011  2.3359501  0.9301696 -0.9531253 -0.5976485],[-0.295542  0.034341  0.321547]
1475,[-2.4972398  1.7208751  2.6977193  2.3360107  0.9301534 -0.9531658 -0.5976881],[-0.295214  0.03164   0.3215  ]
1476,[-2.4947221  1.7208007  2.6976373  2.335923   0.9301863 -0.953128  -0.5976485],[-0.295282  0.031044  0.321468]
1477,[-2.4922221  1.7208198  2.6976964  2.336071   0.9300947 -0.9531191 -0.5976128],[-0.295156  0.030509  0.321499]
1478,[-2.4809659  1.7207511  2.6976404  2.3359485  0.9301643 -0.9531665 -0.5976601],[-0.294763  0.027582  0.321431]
1479,[-2.4686375  1.7208846  2.6977096  2.3359649  0.9302039 -0.9531441 -0.5976996],[-0.294274  0.024436  0.321414]
1480,[-2.4653776  1.7208274  2.697747   2.3360033  0.9303098 -0.9531399 -0.5977457],[-0.294228  0.023615  0.321544]
1481,[-2.4619942  1.7208274  2.6976526  2.3360133  0.9301319 -0.9531519 -0.5977316],[-0.294138  0.022923  0.32155 ]
1482,[-2.4473977  1.7207645  2.6977854  2.3360534  0.9301949 -0.9531519 -0.5976726],[-0.293579  0.018946  0.321595]
1483,[-2.4321496  1.7206939  2.697793   2.3359571  0.9302101 -0.9531546 -0.5976731],[-0.293002  0.014436  0.321651]
1484,[-2.4280021  1.7208217  2.6977794  2.3360524  0.9302111 -0.9531156 -0.5977268],[-0.292863  0.013498  0.321653]
1485,[-2.4239235  1.7207015  2.6977384  2.3360698  0.9301252 -0.9531153 -0.5976861],[-0.292712  0.012537  0.321671]
1486,[-2.4069862  1.720795   2.6976013  2.3360977  0.9300861 -0.9531685 -0.5976643],[-0.291919  0.007731  0.321743]
1487,[-2.4028244  1.7207473  2.697542   2.3360662  0.9300561 -0.9531494 -0.5976504],[-0.291722  0.006737  0.321764]
1488,[-2.3859234  1.7208293  2.6975775  2.3359847  0.9299922 -0.9531613 -0.5977192],[-0.290839  0.00197   0.321828]
1489,[-2.3815978  1.7208446  2.6976473  2.3360503  0.9300895 -0.9531575 -0.5976658],[-0.290655  0.001008  0.321841]
1490,[-2.3640401  1.7208827  2.6975548  2.3360467  0.9300723 -0.9530995 -0.5976653],[-0.289661 -0.003858  0.32186 ]
1491,[-2.3596506  1.7208293  2.6976051  2.3360331  0.9301643 -0.9531491 -0.5976959],[-0.289492 -0.004779  0.321706]
1492,[-2.3413107  1.7207206  2.6977091  2.3359451  0.9300776 -0.95312   -0.5976078],[-0.288317 -0.009866  0.321876]
1493,[-2.3364849  1.7207874  2.6977344  2.3360565  0.9300799 -0.9531212 -0.5976505],[-0.28809  -0.010898  0.321883]
1494,[-2.3216929  1.7208598  2.6977587  2.3359966  0.9300742 -0.9531274 -0.5977313],[-0.286994 -0.015138  0.321863]
1495,[-2.3167028  1.7209171  2.6977456  2.3360438  0.9300442 -0.9531648 -0.5977157],[-0.286672 -0.016253  0.321869]
1496,[-2.311805   1.7208369  2.6977339  2.3359601  0.9301109 -0.9531058 -0.5977188],[-0.286381 -0.017368  0.321894]
1497,[-2.2911842  1.7208675  2.6976824  2.3360591  0.9300761 -0.9531695 -0.5976703],[-0.284816 -0.023009  0.322009]
1498,[-2.2695806  1.7208217  2.6976211  2.3359141  0.930078  -0.9530809 -0.5976413],[-0.282918 -0.029     0.322081]
1499,[-2.2640054  1.720774   2.6976092  2.3359187  0.9301949 -0.9531525 -0.5976691],[-0.282465 -0.030246  0.322064]
1500,[-2.2588522  1.7208713  2.6976655  2.3360581  0.9299097 -0.9531433 -0.5976685],[-0.282057 -0.031461  0.322072]
1501,[-2.2360394  1.7208141  2.6975384  2.3360329  0.9300156 -0.9531344 -0.597724 ],[-0.280063 -0.037444  0.32217 ]
1502,[-2.2303944  1.7208236  2.6975348  2.3360405  0.9300938 -0.9531493 -0.5976719],[-0.279614 -0.03866   0.322216]
1503,[-2.2135918  1.7208598  2.697521   2.3359828  0.9300413 -0.9531304 -0.5977244],[-0.277973 -0.043373  0.322271]
1504,[-2.207902   1.7208102  2.6974692  2.3359971  0.9299827 -0.9530545 -0.5977218],[-0.277488 -0.044588  0.322229]
1505,[-2.2023385  1.7208083  2.6976004  2.3359275  0.9300423 -0.9531291 -0.5976259],[-0.277064 -0.045819  0.322254]
1506,[-2.1789968  1.7208217  2.6976128  2.3359752  0.9300451 -0.9531637 -0.5976852],[-0.274663 -0.051833  0.322341]
1507,[-2.1499884  1.7207912  2.6976967  2.3359685  0.929987  -0.9530733 -0.597693 ],[-0.271451 -0.059173  0.322344]
1508,[-2.1259854  1.7208293  2.6976087  2.3360593  0.9300499 -0.953134  -0.5976542],[-0.268597 -0.065363  0.322426]
1509,[-2.1200349  1.7207854  2.697582   2.336004   0.9300294 -0.953092  -0.5976297],[-0.268044 -0.066615  0.322181]
1510,[-2.1141543  1.7207912  2.6975513  2.3360763  0.9300423 -0.9531114 -0.5977463],[-0.267423 -0.067853  0.322185]
1511,[-2.0891829  1.7208236  2.697566   2.3360343  0.9300499 -0.9531096 -0.5976194],[-0.264254 -0.074154  0.322272]
1512,[-2.057981   1.7207778  2.6975572  2.3359935  0.9298382 -0.9530866 -0.5976182],[-0.260129 -0.081781  0.322333]
1513,[-2.0515141  1.7208121  2.6975801  2.3360441  0.9299302 -0.9530774 -0.5976532],[-0.259415 -0.083044  0.322381]
1514,[-2.0264642  1.7207816  2.6975024  2.3361795  0.9299583 -0.9530841 -0.5977407],[-0.255581 -0.08927   0.322389]
1515,[-2.0012033  1.7208808  2.6974773  2.3359995  0.9299965 -0.953102  -0.5976988],[-0.251743 -0.095429  0.322467]
1516,[-1.9946241  1.7208522  2.6975164  2.3359673  0.929966  -0.9531073 -0.5976861],[-0.250941 -0.096669  0.322465]
1517,[-1.9883341  1.7208064  2.6974995  2.3360689  0.9298491 -0.9531038 -0.5977337],[-0.250061 -0.097869  0.32248 ]
1518,[-1.9697158  1.7207359  2.6975167  2.3359387  0.9298882 -0.9530797 -0.597597 ],[-0.246833 -0.102675  0.322531]
1519,[-1.9633228  1.7208427  2.6974356  2.3360653  0.9298334 -0.9530269 -0.5976775],[-0.246    -0.103854  0.322498]
1520,[-1.9568692  1.7207301  2.6975026  2.3359857  0.929956  -0.9530786 -0.5975991],[-0.24519  -0.105073  0.32254 ]
1521,[-1.938027   1.720774   2.697504   2.3359268  0.9299188 -0.9530631 -0.597725 ],[-0.241695 -0.109755  0.322869]
1522,[-1.9317468  1.7208064  2.6975179  2.3359041  0.9298668 -0.9531267 -0.5975969],[-0.240769 -0.110936  0.322864]
1523,[-1.9256657  1.720856   2.6975412  2.3359146  0.9299631 -0.9530742 -0.5976288],[-0.239932 -0.11207   0.322902]
1524,[-1.9008075  1.7207072  2.6974132  2.3360677  0.9299612 -0.9531232 -0.5977383],[-0.23549  -0.117701  0.322937]
1525,[-1.8945284  1.7208255  2.6974275  2.3359683  0.9298863 -0.9530928 -0.5976864],[-0.234533 -0.11881   0.322935]
1526,[-1.8699648  1.7207988  2.6974907  2.3360271  0.9298582 -0.9530592 -0.5977403],[-0.229989 -0.124277  0.322973]
1527,[-1.8446048  1.7207606  2.6975687  2.336103   0.9299431 -0.9530807 -0.5977337],[-0.225359 -0.129619  0.323028]
1528,[-1.8385764  1.7208598  2.6975338  2.3360875  0.9299312 -0.9531159 -0.5977418],[-0.224358 -0.130676  0.323004]
1529,[-1.8324906  1.7208636  2.6974764  2.3360169  0.9298439 -0.9531121 -0.597633 ],[-0.223364 -0.131752  0.32303 ]
1530,[-1.8073794  1.7207454  2.6975532  2.3359427  0.9297733 -0.9530653 -0.5977466],[-0.218431 -0.136964  0.32308 ]
1531,[-1.7821949  1.7209056  2.6975172  2.3360336  0.929842  -0.9531003 -0.597699 ],[-0.21338  -0.142004  0.32308 ]
1532,[-1.7759471  1.7207606  2.6975062  2.3359716  0.929781  -0.9530643 -0.5976101],[-0.21234  -0.142999  0.323075]
1533,[-1.7451271  1.7207549  2.6974356  2.3359959  0.9297795 -0.9530724 -0.5976898],[-0.206316 -0.148748  0.323163]
1534,[-1.7155082  1.7208446  2.6974216  2.3360488  0.9297881 -0.9530776 -0.5976444],[-0.200215 -0.154125  0.323186]
1535,[-1.6866046  1.7207225  2.6973455  2.3359413  0.9297504 -0.9530797 -0.5976718],[-0.194109 -0.159197  0.323177]
1536,[-1.6807969  1.7206844  2.6975338  2.3359294  0.929738  -0.9530674 -0.597653 ],[-0.193066 -0.160024  0.323174]
1537,[-1.657948   1.7208961  2.6974509  2.3359749  0.9297881 -0.9530237 -0.5976775],[-0.187905 -0.164001  0.323178]
1538,[-1.6357385  1.7207778  2.6974745  2.3359194  0.9297285 -0.9530842 -0.5976889],[-0.182913 -0.167741  0.323239]
1539,[-1.6303642  1.7207339  2.6974208  2.3360677  0.9297323 -0.9530784 -0.5977067],[-0.181977 -0.168465  0.32326 ]
1540,[-1.6248555  1.7208026  2.6975229  2.3359518  0.9296613 -0.9530723 -0.5976934],[-0.180953 -0.169165  0.323262]
1541,[-1.6036111  1.7207912  2.6974573  2.3359072  0.9296937 -0.9530933 -0.5977376],[-0.176097 -0.172593  0.323291]
1542,[-1.5832808  1.7208579  2.6974566  2.3358436  0.9297657 -0.9530476 -0.5977036],[-0.171206 -0.175851  0.323281]
1543,[-1.5780195  1.7207797  2.6974688  2.3359694  0.929646  -0.9530796 -0.5976716],[-0.17022  -0.176502  0.323268]
1544,[-1.572809   1.7208656  2.6974912  2.3359621  0.929637  -0.953029  -0.5976785],[-0.169198 -0.177082  0.323253]
1545,[-1.5525978  1.7207854  2.6974757  2.3359663  0.9297233 -0.9530607 -0.597665 ],[-0.164374 -0.180145  0.323249]
1546,[-1.5476021  1.7208789  2.6975145  2.3359873  0.929769  -0.9530061 -0.5976367],[-0.163366 -0.180747  0.323255]
1547,[-1.5328611  1.7208598  2.6973627  2.3359716  0.9296956 -0.9530126 -0.5976729],[-0.159473 -0.18305   0.323269]
1548,[-1.5279249  1.7208522  2.6974928  2.3359392  0.9296885 -0.9530898 -0.5976662],[-0.158559 -0.18361   0.323257]
1549,[-1.5231369  1.7207759  2.6974678  2.3359523  0.9297194 -0.9530741 -0.5976507],[-0.157518 -0.184148  0.323258]
1550,[-1.504614   1.7208255  2.6974409  2.3360567  0.9295764 -0.9530317 -0.5976567],[-0.152784 -0.186778  0.323259]
1551,[-1.5000373  1.7207683  2.697413   2.3360751  0.9296522 -0.9530022 -0.5977253],[-0.151808 -0.187284  0.32328 ]
1552,[-1.482795   1.720753   2.6974063  2.3359938  0.929625  -0.9530922 -0.5976183],[-0.147342 -0.189627  0.32327 ]
1553,[-1.4786093  1.7207683  2.6974454  2.3359826  0.9295654 -0.9530408 -0.5977104],[-0.146489 -0.190077  0.323272]
1554,[-1.4621588  1.7208293  2.6973758  2.3359776  0.9294944 -0.9530962 -0.597703 ],[-0.142319 -0.192176  0.323267]
1555,[-1.4582733  1.7207778  2.6974664  2.3360474  0.9295187 -0.9530714 -0.5976971],[-0.141179 -0.192653  0.323424]
1556,[-1.4425818  1.7207854  2.6974063  2.3359451  0.9295673 -0.9530583 -0.5976712],[-0.137428 -0.194494  0.323217]
1557,[-1.4274548  1.7208217  2.6976006  2.336045   0.9295826 -0.9530599 -0.5976615],[-0.133387 -0.196338  0.32339 ]
1558,[-1.4237483  1.7209132  2.6974761  2.3360236  0.9296532 -0.9530676 -0.5976944],[-0.132595 -0.196669  0.323374]
1559,[-1.4202884  1.7207797  2.6974943  2.3360741  0.9295893 -0.9530944 -0.5977316],[-0.131772 -0.197017  0.323354]
1560,[-1.4063118  1.7208236  2.6974525  2.3360755  0.9295282 -0.952994  -0.5977214],[-0.128018 -0.198611  0.323355]
1561,[-1.3896428  1.7207683  2.6975064  2.335974   0.9294572 -0.9530953 -0.5977305],[-0.123764 -0.200366  0.323388]
1562,[-1.3865083  1.7207454  2.6974251  2.336014   0.9294763 -0.9530064 -0.5976355],[-0.123042 -0.200631  0.323388]
1563,[-1.3803613  1.720774   2.6974554  2.3360195  0.9294486 -0.953051  -0.5976916],[-0.121043 -0.201443  0.323337]
1564,[-1.374307   1.7207511  2.6973219  2.3359728  0.9294376 -0.9530373 -0.5976213],[-0.11975  -0.201922  0.323349]
1565,[-1.3607746  1.7208274  2.697432   2.3360219  0.9294052 -0.9529752 -0.5977246],[-0.11613  -0.203279  0.323336]
1566,[-1.3580067  1.7208388  2.6974514  2.3359621  0.9292908 -0.9530351 -0.5976868],[-0.115525 -0.203484  0.323325]
1567,[-1.3484437  1.720835   2.6974766  2.3360059  0.9293027 -0.9530591 -0.5976464],[-0.112919 -0.204402  0.323303]
1568,[-1.3460212  1.7207149  2.6975274  2.335984   0.9293242 -0.9530449 -0.5976553],[-0.112486 -0.204585  0.323314]
1569,[-1.3376956  1.7207568  2.6974518  2.3359838  0.9293294 -0.9530572 -0.5977468],[-0.110106 -0.205366  0.323282]
1570,[-1.3289465  1.7208045  2.6974428  2.3359146  0.9293613 -0.9530793 -0.5976322],[-0.107764 -0.206141  0.323288]
1571,[-1.3273131  1.7208083  2.6974192  2.3360415  0.9293523 -0.9530466 -0.5976205],[-0.107451 -0.206253  0.3233  ]
1572,[-1.3216497  1.7207549  2.6974711  2.336107   0.9292917 -0.9530975 -0.5977619],[-0.105802 -0.2068    0.323265]
1573,[-1.3170067  1.7208064  2.6974595  2.3359754  0.9292946 -0.9530165 -0.5976802],[-0.104514 -0.20719   0.323262]
1574,[-1.3160521  1.7208064  2.6974521  2.3360722  0.9293876 -0.9530303 -0.5976214],[-0.104243 -0.207271  0.323251]
1575,[-1.3150613  1.720795   2.697427   2.3360066  0.9292955 -0.9530484 -0.5976779],[-0.104064 -0.207335  0.323269]
1576,[-1.3119774  1.7208121  2.6974146  2.3359814  0.9293509 -0.9530052 -0.5976352],[-0.103102 -0.20763   0.323249]
1577,[-1.3093086  1.7208713  2.6974611  2.3359625  0.9292588 -0.9530435 -0.5976754],[-0.102371 -0.207872  0.323267]
1578,[-1.3080859  1.7207225  2.6974733  2.3359621  0.929316  -0.9530334 -0.5976405],[-0.101942 -0.207989  0.323264]
1579,[-1.3080121  1.7208636  2.6975024  2.3359201  0.9293017 -0.95302   -0.5976637],[-0.101917 -0.207994  0.32327 ]
1580,[-1.3081206  1.7207893  2.6974585  2.3360012  0.9292979 -0.953065  -0.5976337],[-0.101956 -0.207979  0.323269]
1581,[-1.3081473  1.7208255  2.6975412  2.3359892  0.9292564 -0.9530506 -0.5977312],[-0.101988 -0.207968  0.323273]
1582,[-1.3084016  1.7208617  2.6974254  2.3358662  0.9293613 -0.9530562 -0.5977149],[-0.102176 -0.20792   0.323263]
1583,[-1.3088692  1.720816   2.6974554  2.3359065  0.9293761 -0.9531186 -0.5976942],[-0.102378 -0.207872  0.323282]
1584,[-1.3103845  1.7207416  2.6974945  2.3360605  0.9291372 -0.952983  -0.5977148],[-0.102729 -0.207763  0.323255]
1585,[-1.3107476  1.7208598  2.69753    2.3360198  0.9292483 -0.9530597 -0.5976753],[-0.102771 -0.207684  0.323265]
1586,[-1.3136555  1.7207988  2.697387   2.3360589  0.9290524 -0.953002  -0.5976797],[-0.103451 -0.207509  0.323257]
1587,[-1.3146     1.7207664  2.6974738  2.336067   0.9292107 -0.9530209 -0.5976877],[-0.103613 -0.207433  0.323269]
1588,[-1.3193455  1.7208465  2.6974175  2.3359523  0.9290528 -0.9530107 -0.5976803],[-0.104861 -0.207087  0.323295]
1589,[-1.3267685  1.7208045  2.6974094  2.3360333  0.9291229 -0.9530478 -0.597757 ],[-0.106918 -0.206417  0.323306]
1590,[-1.328491   1.7208179  2.6973708  2.3359339  0.9291863 -0.952999  -0.5976118],[-0.107305 -0.206285  0.323305]
1591,[-1.335912   1.7208427  2.697432   2.3359416  0.9292774 -0.9530659 -0.597667 ],[-0.109344 -0.205593  0.323312]
1592,[-1.3379092  1.720713   2.697463   2.336102   0.9291873 -0.9530574 -0.5976568],[-0.109815 -0.205456  0.323305]
1593,[-1.3462611  1.7207778  2.6975291  2.335938   0.9291549 -0.9530238 -0.5976865],[-0.112014 -0.20469   0.32329 ]
1594,[-1.3484725  1.7208083  2.697511   2.3358963  0.9292054 -0.953028  -0.5976655],[-0.112543 -0.204545  0.3233  ]
1595,[-1.3581758  1.7207854  2.6974213  2.3359094  0.9291406 -0.9530023 -0.597698 ],[-0.114856 -0.203672  0.323296]
1596,[-1.3713086  1.7208255  2.6974094  2.3360047  0.9290442 -0.9529978 -0.5976741],[-0.118209 -0.202437  0.323358]
1597,[-1.3847977  1.7207587  2.6973546  2.3359981  0.9291306 -0.9530075 -0.5976971],[-0.122105 -0.200963  0.323401]
1598,[-1.3877102  1.7207969  2.6973395  2.3360746  0.9291396 -0.9530938 -0.5976571],[-0.122843 -0.200693  0.323415]
1599,[-1.4008309  1.7207835  2.6973255  2.3360565  0.9292212 -0.9530134 -0.59765  ],[-0.126319 -0.199261  0.323391]
1600,[-1.4040841  1.7207874  2.6974216  2.3360026  0.9292426 -0.9529961 -0.5977107],[-0.127018 -0.198987  0.323385]
1601,[-1.414403   1.720816   2.6974807  2.3359058  0.9291506 -0.9530814 -0.5976577],[-0.129845 -0.197796  0.323377]
1602,[-1.4180117  1.7207816  2.6974199  2.3360267  0.9291921 -0.9530563 -0.5976612],[-0.130557 -0.197482  0.323343]
1603,[-1.4215125  1.7208484  2.697418   2.3359466  0.9292092 -0.9530405 -0.5976713],[-0.131271 -0.197179  0.323326]
1604,[-1.4367648  1.7207149  2.6974645  2.3359966  0.9290652 -0.9530178 -0.5976653],[-0.135006 -0.195509  0.323353]
1605,[-1.4534696  1.7206977  2.6973712  2.3360026  0.9290195 -0.9530161 -0.5976749],[-0.139473 -0.1935    0.323247]
1606,[-1.457845   1.7208141  2.6973472  2.3360674  0.9291396 -0.9530269 -0.5977273],[-0.14046  -0.193041  0.323283]
1607,[-1.4621768  1.720795   2.6973107  2.3359928  0.9290133 -0.9530346 -0.5976672],[-0.141059 -0.192685  0.323446]
1608,[-1.481094   1.7207988  2.6971085  2.3360672  0.9290752 -0.953042  -0.597662 ],[-0.145769 -0.190342  0.323508]
1609,[-1.4859769  1.7207854  2.6971927  2.3360469  0.9290581 -0.953069  -0.5977063],[-0.146764 -0.189837  0.323499]
1610,[-1.505445   1.7207149  2.6972418  2.3360736  0.9291501 -0.9530226 -0.5976417],[-0.151634 -0.187274  0.323491]
1611,[-1.5304426  1.7208274  2.6973732  2.3359253  0.9292297 -0.9530541 -0.5976496],[-0.157504 -0.184002  0.323442]
1612,[-1.5355157  1.7207835  2.6974077  2.3359466  0.9291553 -0.9530244 -0.5977216],[-0.158542 -0.183456  0.323426]
1613,[-1.5554588  1.7208141  2.6974325  2.3359652  0.9291077 -0.9530215 -0.5975944],[-0.163489 -0.180554  0.323425]
1614,[-1.5604508  1.7207759  2.6975007  2.3360255  0.9291615 -0.9530522 -0.5976812],[-0.16443  -0.17996   0.323415]
1615,[-1.5757772  1.7208007  2.6974242  2.3360081  0.9292331 -0.9530371 -0.5977105],[-0.168673 -0.177412  0.323254]
1616,[-1.5810335  1.7207988  2.6974306  2.3359761  0.9291549 -0.9530228 -0.5976877],[-0.169612 -0.176782  0.323254]
1617,[-1.5861963  1.7207778  2.6973205  2.3359005  0.9292345 -0.952975  -0.5976714],[-0.170677 -0.176164  0.323272]
1618,[-1.6074916  1.7207988  2.6973686  2.335907   0.9291692 -0.9530509 -0.5976922],[-0.175597 -0.17288   0.323287]
1619,[-1.6347265  1.7208255  2.6971946  2.335943   0.9291677 -0.9530324 -0.5976373],[-0.181595 -0.168655  0.32327 ]
1620,[-1.663148   1.7208312  2.6973388  2.3359263  0.9291143 -0.9530193 -0.5976578],[-0.187747 -0.164088  0.323208]
1621,[-1.6863487  1.7207263  2.6974053  2.3359811  0.9291263 -0.9530402 -0.5977311],[-0.193023 -0.160045  0.323197]
1622,[-1.6921897  1.7208484  2.6973145  2.3359678  0.9291582 -0.9530451 -0.5976071],[-0.194049 -0.1592    0.323196]
1623,[-1.6979289  1.720774   2.6973422  2.3359416  0.9293098 -0.9531115 -0.5976964],[-0.195129 -0.158358  0.32319 ]
1624,[-1.7216821  1.720816   2.6973672  2.3360097  0.9292107 -0.9531157 -0.5976365],[-0.200207 -0.154086  0.323167]
1625,[-1.7275217  1.7208236  2.6973577  2.3360734  0.9292936 -0.9530785 -0.5977207],[-0.201172 -0.153189  0.323158]
1626,[-1.7512596  1.7207149  2.6973214  2.3359857  0.9292126 -0.9530414 -0.5977032],[-0.206248 -0.148767  0.32315 ]
1627,[-1.7814082  1.7207931  2.6974263  2.3358705  0.9292769 -0.9530628 -0.5976412],[-0.212178 -0.14318   0.323122]
1628,[-1.7873929  1.7208179  2.6972883  2.3359425  0.929276  -0.9530306 -0.5977074],[-0.213204 -0.142189  0.323115]
1629,[-1.811883   1.7207473  2.6973119  2.3359458  0.9291782 -0.9530663 -0.5977268],[-0.218115 -0.137202  0.323096]
1630,[-1.8179613  1.7206977  2.6971614  2.3359475  0.9292717 -0.9530376 -0.5976354],[-0.219139 -0.136179  0.323103]
1631,[-1.8425637  1.7207759  2.6973045  2.3359642  0.9292493 -0.9531255 -0.5976704],[-0.224045 -0.130999  0.323052]
1632,[-1.8489181  1.7208541  2.6973221  2.3360121  0.9292665 -0.9530528 -0.5976822],[-0.225045 -0.129925  0.323038]
1633,[-1.8613306  1.720795   2.6974061  2.3360782  0.9292092 -0.9530648 -0.5976462],[-0.2279   -0.126732  0.323033]
1634,[-1.8736666  1.7208484  2.6973472  2.3359957  0.9294028 -0.9530463 -0.5976734],[-0.229748 -0.124574  0.323006]
1635,[-1.9052606  1.720816   2.6973495  2.335974   0.9292092 -0.9530657 -0.5977243],[-0.235285 -0.117919  0.322971]
1636,[-1.9116884  1.7208141  2.6973813  2.3359368  0.9292936 -0.9530585 -0.5977011],[-0.236269 -0.116793  0.322968]
1637,[-1.9368857  1.7208198  2.6973319  2.3360279  0.9292474 -0.9530134 -0.5976406],[-0.240698 -0.110993  0.322919]
1638,[-1.9432138  1.7207931  2.6973264  2.3359997  0.929369  -0.9530258 -0.5976442],[-0.241652 -0.109789  0.322953]
1639,[-1.96236    1.7208388  2.6974618  2.3359871  0.92943   -0.9530856 -0.597795 ],[-0.245199 -0.105034  0.322603]
1640,[-1.96866    1.7208141  2.6972594  2.3359382  0.9293542 -0.9530709 -0.5977814],[-0.246019 -0.103812  0.322564]
1641,[-1.9749662  1.7207683  2.6973863  2.3359678  0.9293971 -0.9530579 -0.5976734],[-0.246862 -0.102648  0.322577]
1642,[-2.0004854  1.7207568  2.6973891  2.3359845  0.9294415 -0.9530307 -0.5976706],[-0.250918 -0.096625  0.322513]
1643,[-2.0068741  1.7208121  2.6974335  2.3360114  0.9293461 -0.9531054 -0.5976167],[-0.251738 -0.09539   0.322499]
1644,[-2.032316   1.7208007  2.6974125  2.3359094  0.9294405 -0.9530441 -0.5976674],[-0.255545 -0.089288  0.322414]
1645,[-2.0384228  1.7208675  2.697346   2.3360035  0.9293723 -0.9530857 -0.5976964],[-0.256382 -0.088055  0.322418]
1646,[-2.0573103  1.7208121  2.6974175  2.3359957  0.9294434 -0.9530876 -0.5976456],[-0.259372 -0.08309   0.322418]
1647,[-2.0636113  1.7207893  2.697376   2.3360827  0.9294853 -0.9530615 -0.5976929],[-0.260077 -0.08184   0.322384]
